,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
2949,9629189,NC_001780.1,Saguaro cactus virus,linear,4,,Tombusviridae,,Alphacarmovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Alphacarmovirus."
2950,312162798,NC_014567.1,Saimiriine alphaherpesvirus 1,linear,1,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Alphaherpesvirinae; Simplexvirus."
2951,9625955,NC_001350.1,Saimiriine gammaherpesvirus 2,linear,1,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Rhadinovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Rhadinovirus."
2952,360086494,NC_016448.1,Saimiriine betaherpesvirus 4,linear,1,Herpesvirales,Herpesviridae,Betaherpesvirinae,Cytomegalovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Betaherpesvirinae; Cytomegalovirus."
2953,701219259,NC_025386.1,Salem virus,linear,5,Mononegavirales,Paramyxoviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; unclassified Paramyxoviridae.
2954,472340155,NC_020844.1,Salicola phage CGphi29,linear,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
2955,423261909,NC_019540.1,Salinivibrio phage CW02,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2956,388570709,NC_017983.1,Salisaeta icosahedral phage 1,circular,1,,,,," Viruses; dsDNA viruses, no RNA stage; unclassified dsDNA phages."
2957,691326841,NC_025114.1,Salivirus FHB,linear,4,Picornavirales,Picornaviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae."
2958,253761958,NC_012957.1,Salivirus NG-J1,linear,4,Picornavirales,Picornaviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae."
2959,21321727,NC_003930.1,Salmon pancreas disease virus,linear,4,,Togaviridae,,Alphavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus."
2960,345461107,NC_015938.1,Salmonella phage 7-11,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2961,712913956,NC_025443.1,Salmonella phage 9NA,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2962,255252682,NC_013059.1,Salmonella phage g341c,linear,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
2963,712913869,NC_025442.1,Salmonella phage Chi,linear,1,Caudovirales,Siphoviridae,,Chivirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Chivirus."
2964,170676276,NC_010495.1,Salmonella phage Vi II-E1,circular,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2965,221328618,NC_011976.1,Salmonella phage epsilon34,linear,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
2966,169257155,NC_010391.1,Salmonella phage Fels-1,linear,-1,,,,, Viruses; unclassified bacterial viruses.
2967,526003613,NC_021774.1,Salmonella phage FSL SP-004,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2virus."
2968,525972353,NC_021779.1,Salmonella phage FSLSP030,linear,1,Caudovirales,Siphoviridae,,Chivirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Chivirus."
2969,525971974,NC_021775.1,Salmonella phage FSL SP-031,linear,1,Caudovirales,Siphoviridae,Guernseyvirinae,Sp31virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Sp31virus."
2970,526003444,NC_021772.1,Salmonella phage FSL SP-058,linear,1,Caudovirales,Podoviridae,,N4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; N4virus; unclassified N4likevirus."
2971,525972736,NC_021782.1,Salmonella phage FSL SP-076,linear,1,Caudovirales,Podoviridae,,N4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; N4virus; unclassified N4likevirus."
2972,525972436,NC_021780.1,Salmonella phage FSLSP088,linear,1,Caudovirales,Siphoviridae,,Chivirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Chivirus."
2973,526176405,NC_021783.1,Salmonella phage iEPS5,linear,1,Caudovirales,Siphoviridae,,Chivirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Chivirus."
2974,525972166,NC_021777.1,Salmonella phage Jersey,linear,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
2975,509139354,NC_021317.1,Salmonella phage L13,linear,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
2976,744692834,NC_026017.1,Salmonella phage LSPA1,circular,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
2977,568191834,NC_022772.1,Salmonella phage Marshall,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2978,609216850,NC_022768.1,Salmonella phage Maynard,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2979,189427193,NC_010807.1,Salmonella phage phiSG-JL2,linear,1,Caudovirales,Podoviridae,Autographivirinae,T7virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus."
2980,422937778,NC_019530.1,Salmonella phage Sh19,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2981,363539522,NC_016071.1,Salmonella phage PVP-SE1,linear,1,Caudovirales,Myoviridae,Vequintavirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vequintavirinae."
2982,418489681,NC_019488.1,Salmonella phage RE-2010,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2983,456351087,NC_020416.1,Salmonella phage vB_SenMS16,linear,1,Caudovirales,Myoviridae,Tevenvirinae,S16virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; S16virus."
2984,219681191,NC_011802.1,Salmonella phage SE1,linear,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
2985,375267221,NC_016763.1,Salmonella phage SE2,circular,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
2986,557307672,NC_022752.1,Salmonella phage SETP13,linear,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
2987,564102869,NC_009232.2,Salmonella phage SETP3,linear,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
2988,557307848,NC_022754.1,Salmonella phage SETP7,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2989,351518443,NC_016073.1,Salmonella phage SFP10,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2990,431809199,NC_019910.1,Salmonella phage SKML-39,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
2991,414090130,NC_019417.1,Salmonella phage SPN19,circular,1,Caudovirales,Siphoviridae,,Chivirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Chivirus."
2992,374531191,NC_016761.1,Salmonella phage SPN1S,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2993,423262377,NC_019545.1,Salmonella phage SPN3UB,circular,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2994,389060488,NC_017985.1,Salmonella phage SPN9CC,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
2995,373231359,NC_006940.2,Salmonella phage SS3e,linear,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
2996,849120829,NC_027351.1,Salmonella phage SSE121,linear,1,Caudovirales,Myoviridae,Vequintavirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vequintavirinae."
2997,408905838,NC_018843.1,Salmonella phage SSU5,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
2998,318065901,NC_014900.1,Salmonella phage ST160,linear,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
2999,23505445,NC_004313.1,Salmonella phage ST64B,circular,1,Caudovirales,,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales."
3000,602259533,NC_023856.1,Salmonella phage vB_SalM_SJ2,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3001,639162842,NC_024122.1,Salmonella phage vB_SalM_SJ3,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3002,399498791,NC_018275.1,Salmonella phage vB_SemP_Emek,linear,1,Caudovirales,Podoviridae,,P22virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; P22virus."
3003,423261846,NC_019539.1,Salmonella phage Ent1,linear,1,Caudovirales,Siphoviridae,Guernseyvirinae,Jerseyvirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Guernseyvirinae; Jerseyvirus."
3004,589287388,NC_023608.1,Salmonella phage vB_SenS-Ent2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3005,643216961,NC_024204.1,Salmonella phage vB_SenS-Ent3,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3006,399528758,NC_018279.1,Salmonella phage vB_SosS_Oslo,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3007,326804500,NC_015296.1,Salmonella phage ViI,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3008,326633040,NC_015271.1,Salmonella phage Vi06,circular,1,Caudovirales,Podoviridae,Autographivirinae,T7virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus."
3009,723633157,NC_025676.1,San Miguel sea lion virus 8,linear,4,,Caliciviridae,,Vesivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Vesivirus; unclassified Vesivirus."
3010,56692993,NC_006554.1,Sapovirus C12,linear,4,,Caliciviridae,,Sapovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Sapovirus."
3011,51950963,NC_006269.1,Sapovirus Hu/Dresden/pJG-Sap01/DE,linear,4,,Caliciviridae,,Sapovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Sapovirus."
3012,48305606,NC_010624.1,Sapovirus Mc10,linear,4,,Caliciviridae,,Sapovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Sapovirus."
3013,30271926,NC_004718.3,SARS coronavirus,linear,4,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus."
3014,21557572,NC_004048.1,Satellites of Trichomonas vaginalis T1 virus,linear,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Double-stranded RNA satellites.
3015,407868429,NC_018671.1,Sauropus leaf curl disease associated DNA beta,circular,8,,,,, Viruses; Satellites; Tolecusatellitidae; Betasatellite.
3016,18652416,NC_003399.1,Scallion mosaic virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
3017,18652418,NC_003400.1,Asparagus virus 3,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
3018,78484344,NC_007522.1,Aurantiochytrium single-stranded RNA virus 01,linear,4,Picornavirales,,,Labyrnavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unassigned Picornavirales; Labyrnavirus."
3019,217337293,NC_011659.1,Schlumbergera virus X,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
3020,29742052,NC_004714.1,Sclerophthora macrospora virus B,linear,4,,,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage."
3021,655454922,NC_024298.1,Sclerotinia sclerotiorum debilitation-associated RNA virus 2,linear,4,Tymovirales,,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; unclassified Flexiviridae."
3022,76253626,NC_007415.1,Sclerotinia sclerotiorum debilitation-associated RNA virus,linear,4,Tymovirales,Alphaflexiviridae,,Sclerodarnavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Sclerodarnavirus."
3023,387600886,NC_017915.1,Sclerotinia sclerotiorum dsRNA mycovirus-L,linear,3,,,,, Viruses; dsRNA viruses.
3024,521967825,NC_021706.1,Sclerotinia sclerotiorum endornavirus-1,linear,3,,Endornaviridae,,, Viruses; dsRNA viruses; Endornaviridae; unclassified Endornavirus.
3025,607064641,NC_023893.1,Sclerotinia sclerotiorum endornavirus 2,linear,3,,Endornaviridae,,Betaendornavirus, Viruses; dsRNA viruses; Endornaviridae; Betaendornavirus.
3026,256352170,NC_013116.1,Sclerotinia sclerotiorum hypovirulence associated DNA virus 1,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
3027,363987117,NC_015939.1,Sclerotinia sclerotiorum hypovirus 1,linear,3,,Hypoviridae,,Hypovirus, Viruses; dsRNA viruses; Hypoviridae; Hypovirus; unclassified Hypovirus.
3028,559797746,NC_022896.1,Sclerotinia sclerotiorum hypovirus 2,linear,3,,Hypoviridae,,Hypovirus, Viruses; dsRNA viruses; Hypoviridae; Hypovirus; unclassified Hypovirus.
3029,589287212,NC_023598.1,Sclerotinia sclerotiorum mitovirus 6,linear,4,,Narnaviridae,,Mitovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Mitovirus; unclassified Mitovirus."
3030,700895628,NC_025383.1,Sclerotinia sclerotiorum negative-stranded RNA virus 1,linear,5,Mononegavirales,Mymonaviridae,,Sclerotimonavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Mymonaviridae; Sclerotimonavirus.
3031,776195604,NC_026732.1,Sclerotinia sclerotiorum negative-stranded RNA virus 3,linear,5,Mononegavirales,,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; unassigned Mononegavirales.
3032,701219268,NC_025387.1,Scophthalmus maximus rhabdovirus,linear,5,Mononegavirales,Rhabdoviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; unclassified Rhabdoviridae.
3033,152994036,NC_009657.1,Scotophilus bat coronavirus 512,linear,4,Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Alphacoronavirus."
3034,212498833,NC_011537.1,Scrophularia mottle virus,linear,4,Tymovirales,Tymoviridae,,Tymovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus."
3035,697827624,NC_025259.1,Sea otter polyomavirus 1,circular,1,,Polyomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; unclassified Polyomaviridae."
3036,223951472,NC_012094.1,Sea turtle tornovirus 1,circular,2,,,,, Viruses; ssDNA viruses; unclassified ssDNA viruses.
3037,685511382,NC_024891.1,Seal anellovirus 2,circular,2,,Anelloviridae,,, Viruses; ssDNA viruses; Anelloviridae; unclassified Anelloviridae.
3038,685511378,NC_024890.1,Seal anellovirus 3,circular,2,,Anelloviridae,,, Viruses; ssDNA viruses; Anelloviridae; unclassified Anelloviridae.
3039,746815422,NC_026138.1,Seal anellovirus 4,linear,2,,Anelloviridae,,, Viruses; ssDNA viruses; Anelloviridae; unclassified Anelloviridae.
3040,325961446,NC_015212.1,Seal anellovirus TFFN/USA/2006,circular,2,,Anelloviridae,,, Viruses; ssDNA viruses; Anelloviridae; unclassified Anelloviridae.
3041,157939778,NC_009891.1,Seal picornavirus type 1,linear,4,Picornavirales,Picornaviridae,,Aquamavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Aquamavirus."
3042,512965468,NC_021482.1,Sebokele virus 1,linear,4,Picornavirales,Picornaviridae,,Parechovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Parechovirus; unclassified Parechovirus."
3043,16767845,NC_003215.1,Semliki Forest virus,linear,4,,Togaviridae,,Alphavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus; SFV complex."
3044,9627219,NC_001552.1,Murine respirovirus,linear,5,Mononegavirales,Paramyxoviridae,,Respirovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Respirovirus.
3045,209363550,NC_011349.1,Senecavirus A,linear,4,Picornavirales,Picornaviridae,,Senecavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Senecavirus."
3046,63252855,NC_006995.1,Senecio yellow mosaic virus,circular,2,,Geminiviridae,,Begomovirus, Viruses; ssDNA viruses; Geminiviridae; Begomovirus.
3047,119952252,NC_008719.1,Sepik virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; mosquito-borne viruses."
3048,514361045,NC_021563.1,Serratia phage Eta,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
3049,440789269,NC_020083.1,Serratia phage phiMAM1,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
3050,639438320,NC_024121.1,Serratia phage PS2,linear,1,Caudovirales,Myoviridae,Tevenvirinae,T4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus."
3051,146261987,NC_002568.2,Sesbania mosaic virus,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus."
3052,747192601,NC_026170.1,Sewage-associated circular DNA molecule-1,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; unclassified Satellite Nucleic Acids.
3053,746815430,NC_026143.1,Sewage-associated circular DNA molecule-3,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; unclassified Satellite Nucleic Acids.
3054,751868097,NC_026254.1,Sewage-associated gemycircularvirus 1,circular,-1,,Genomoviridae,,Gemycircularvirus, Viruses; Genomoviridae; Gemycircularvirus; unclassified Gemycircularvirus.
3055,746948082,NC_026169.1,Sewage-associated gemycircularvirus-10a,circular,-1,,Genomoviridae,,Gemycircularvirus, Viruses; Genomoviridae; Gemycircularvirus; unclassified Gemycircularvirus.
3056,746951225,NC_026166.1,Sewage-associated gemycircularvirus 11,circular,-1,,Genomoviridae,,Gemycircularvirus, Viruses; Genomoviridae; Gemycircularvirus; unclassified Gemycircularvirus.
3057,747257654,NC_026167.1,Sewage-associated gemycircularvirus 2,circular,-1,,Genomoviridae,,Gemykibivirus, Viruses; Genomoviridae; Gemykibivirus.
3058,746948078,NC_026168.1,Sewage-associated gemycircularvirus 3,circular,-1,,Genomoviridae,,Gemykibivirus, Viruses; Genomoviridae; Gemykibivirus.
